session_id,"question_key","answer_value",answer_order
1409686,"currentSavings","2",22
1409686,"location","acaa4c801add0f1ec8ddb548f5774d60",19
1409687,"currentSavings","4",24
1409687,"location","fb55274ed339c7f48dc377f5ce1e3e9d",21
1409688,"currentSavings","2",23
1409688,"location","2f760ec7f5de7c4ccce99c26880bc1c0",20
1409689,"currentSavings","1",23
1409689,"location","5cf804803360a972e4d810f6bd181881",20
1409690,"currentSavings","1",23
1409690,"location","89bdedf8c38bda669ba5aba697d7703b",20
1409691,"currentSavings","2",26
1409691,"location","f1da17f5d48960dc3c68471e46113a66",23
1409692,"currentSavings","3",24
1409692,"location","86d3ff1cd2337c4ae2c2b2a8ac4de8ae",21
1409693,"currentSavings","4",23
1409693,"location","998a61d9c82707c18e66f662066f9b80",20
1409694,"currentSavings","3",24
1409694,"location","065540eecacb11f94a1ff487d6b49e18",21
1409695,"currentSavings","5",24
1409695,"location","cd0732b2f3fb1f43f35fe8845a9deece",21
1409696,"currentSavings","4",23
1409696,"location","fb5e64d14198251935f7cc7d3ad58590",20
1409697,"currentSavings","2",22
1409697,"location","db2a4a429df66585144b89a9d2890c7c",19
1409698,"currentSavings","0",22
1409698,"location","be371763f444d2eb9c7965ca3e839bb9",19
1409699,"currentSavings","2",25
1409699,"location","5a6b6c6b993ef2367fe2f14754c37f17",22
1409700,"currentSavings","2",22
1409700,"location","576cd01c2d63ed35ca3f5e09a9b0e04e",19
1409701,"currentSavings","4",22
1409701,"location","f178151bb5b19ff12afedbff97983140",19
1409702,"currentSavings","2",23
1409702,"location","0df60f91d81c3725552c8940ec531ccb",20
1409703,"currentSavings","2",23
1409703,"location","2c35a842c6cbff8e910d498cfd881d58",20
1409704,"currentSavings","1",23
1409704,"location","86561200f3f1f2bf5cd4218495323b3f",20
1409705,"currentSavings","4",23
1409705,"location","47ac3e63b35f14f8dfc23b38a61a6c2a",20
1409706,"currentSavings","3",23
1409706,"location","b257ab6a4d4452e181b7998b5c6e38bc",20
1409707,"currentSavings","2",22
1409707,"location","f41adc89947d7e34ad394020691ece18",19
1409708,"currentSavings","5",22
1409708,"location","ffc2c137ac50f2b5c98536d558642273",19
1409709,"currentSavings","3",24
1409709,"location","045a87b60f47f85ee8026ee6feb6876b",21
1409710,"currentSavings","3",23
1409710,"location","7c18c315d71119489192f48f2b84ad73",20
1409711,"currentSavings","4",23
1409711,"location","5e75bcae2f6af746e300d14f7f8612d2",20
1409712,"currentSavings","0",24
1409712,"location","04d81fced5c98dd0927231751561d1fe",21
1409713,"currentSavings","4",24
1409713,"location","3fac57f21c01e07b20df9c3c6dff6ae4",21
1409714,"currentSavings","3",24
1409714,"location","2760e894ae70a26f9e0ffb5ebb51dab4",21
1409715,"currentSavings","4",26
1409715,"location","2fb58b6192dd1ccdaa7574c54e5f78be",23
1409716,"currentSavings","2",24
1409716,"location","86a2ebc1d9ebc0d693437b61502e03ce",21
1409717,"currentSavings","4",24
1409717,"location","4fde5f9ed5793b8a08d66fc307dcaa46",21
1409718,"currentSavings","2",23
1409718,"location","39ef949b99a581b47aaeaaa1ebd3120b",20
1409719,"currentSavings","2",25
1409719,"location","6780cd4967862db778f3c1adc4ee8191",22
1409720,"currentSavings","5",24
1409720,"location","1fc4d406fb18e3ef7e4174fbddd7a462",21
1409721,"currentSavings","3",24
1409721,"location","86a2ebc1d9ebc0d693437b61502e03ce",21
1409722,"currentSavings","3",24
1409722,"location","9f0399f105b3a630c29e810fdfa9717c",21
1409723,"currentSavings","2",23
1409723,"location","459bc85d62c7e83fbb52f033e06a8f75",20
1409724,"currentSavings","3",24
1409724,"location","073982746ad1579a03db5ea3a81f01f2",21
1409725,"currentSavings","3",23
1409725,"location","c079663ef6c2da32d6d7bdd216524a9d",20
1409726,"currentSavings","1",22
1409726,"location","033c253e16760c3b1de8b9c807e10bf7",19
1409727,"currentSavings","2",23
1409727,"location","9767eb6137bb1e88380c96bbf5ad99bb",20
1409728,"currentSavings","3",23
1409728,"location","131654a371fe35dc9ca1f15c72f13e0e",20
1409729,"currentSavings","1",25
1409729,"location","c27f255940e868b42c4e395302c3ce02",22
1409730,"currentSavings","3",23
1409730,"location","05df0636af7adb6f64699908489f86a0",20
1409731,"currentSavings","4",23
1409731,"location","464beaf74cce913ca5c252165f5ca82e",20
1409732,"currentSavings","1",27
1409732,"location","91319df0d9dabb710fb2105f24fefe3e",24
1409733,"currentSavings","4",26
1409733,"location","977f8cb64beab0e78ad961400324c140",23
1409734,"currentSavings","0",23
1409734,"location","744124ddc0b2f3e512a0b7a7ee60b645",20
1409735,"currentSavings","3",24
1409735,"location","583f4bb43757d4ee69faaf57cf7c4b39",21
1409736,"currentSavings","4",24
1409736,"location","f5dffc111454b227fbcdf36178dfe6ac",21
1409737,"currentSavings","0",21
1409737,"location","75b769beb7e88dc7c59c1adb2006533c",18
1409738,"currentSavings","1",23
1409738,"location","fc5a8b718c0cfe369d173cd6526cccab",20
1409739,"currentSavings","2",22
1409739,"location","8b1364fb14bc6ba5b3cf81ea852dbd4f",19
1409740,"currentSavings","3",23
1409740,"location","71a445dcea4382163403c7a96180e712",20
1409741,"currentSavings","2",24
1409741,"location","5ed5400f83eb7b2760d9fe4e5066f6da",21
1409742,"currentSavings","3",23
1409742,"location","87063c3b3376e86a570c9b34334cda1c",20
1409743,"currentSavings","5",23
1409743,"location","b914096ec918cc81179d799441f64eff",20
1409744,"currentSavings","3",22
1409744,"location","b86bb8eb3ffbd9dee4332dc40ee1d342",19
1409745,"currentSavings","4",24
1409745,"location","1e190fa2ccc8c02b38374f7b16ef61df",21
1409746,"currentSavings","2",25
1409746,"location","d3660363ed44e2d0229b51d27a03c68f",22
1409747,"currentSavings","3",24
1409747,"location","09d08ffdd1f1f5cac73b6880c28ac081",21
1409748,"currentSavings","2",23
1409748,"location","4aa4ea2242e37a3ccc67f8516fb21ecd",20
1409749,"currentSavings","0",22
1409749,"location","93849e61882e453cc97a3c230535ffe9",19
1409750,"currentSavings","3",24
1409750,"location","961eb563b08040fbc31088f44545548f",21
1409751,"currentSavings","5",24
1409751,"location","bd0577f200e93dca13d0ceaf3d614ea0",21
1409752,"currentSavings","3",23
1409752,"location","c2e20c43872d8a0a35f90e2a2a51cafe",20
1409753,"currentSavings","1",24
1409753,"location","63cc1666a1ea5658988a517f5cf3e11a",21
1409754,"currentSavings","4",23
1409754,"location","10fa97233fb64af4b6ce8316d0bc2eca",20
1409755,"currentSavings","3",23
1409755,"location","00619a2889de317d24a222ecc56b9dfa",20
1409756,"currentSavings","3",22
1409756,"location","027d77b7d744e5647419107941cd87d1",19
1409757,"currentSavings","2",25
1409757,"location","93a27b0bd99bac3e68a440b48aa421ab",22
1409758,"currentSavings","3",23
1409758,"location","670ebec9ec77bd69803e77e095045110",20
1409759,"currentSavings","5",24
1409759,"location","bd0577f200e93dca13d0ceaf3d614ea0",21
1409760,"currentSavings","3",23
1409760,"location","043a5755513643c7f4a9cd35380ec33e",20
1409761,"currentSavings","3",25
1409761,"location","50e631d2e6bedf5965ea7509552e802d",22
1409762,"currentSavings","3",24
1409762,"location","e664f5aeb2e1d1a433ad2312e5edeb56",21
1409763,"currentSavings","4",24
1409763,"location","3a3360955b113cdeadcc9edda71b0f82",21
1409764,"currentSavings","4",24
1409764,"location","0a493462a837c58e3ea2f335d211f38f",21
1409765,"currentSavings","3",23
1409765,"location","d012c46243d7e2391b64b221dfcc18e3",20
1409766,"currentSavings","2",24
1409766,"location","5d6b626c7966fea8ed15b90188f75e84",21
1409767,"currentSavings","2",26
1409767,"location","5a739944eb9dea15858e6625a5ea70e3",23
1409768,"currentSavings","3",21
1409768,"location","55ce3eb51e6660cb5e769c3dd8258eef",18
1409769,"currentSavings","1",23
1409769,"location","9f033c152ef1a60af8be699813c99377",20
1409770,"currentSavings","1",22
1409770,"location","e96faaa362160d37b30cc3c06e684b53",19
1409771,"currentSavings","3",24
1409771,"location","14e891bef3193505ed74f24135475387",21
1409772,"currentSavings","3",25
1409772,"location","349bef440fe0f30faaf62d048ae5ff20",22
1409773,"currentSavings","3",26
1409773,"location","8253c7f87a4ec34d392b5fb236aad608",23
1409774,"currentSavings","2",22
1409774,"location","274ba853b1325395ce18cdd0b43c5d9e",19
1409775,"currentSavings","3",24
1409775,"location","274ba853b1325395ce18cdd0b43c5d9e",21
1409776,"currentSavings","2",22
1409776,"location","83ea4c8004915bf3d98661cb93607f58",19
1409777,"currentSavings","4",24
1409777,"location","79ee9d25b9de58d3a33b3cdb9338dc23",21
1409778,"currentSavings","3",25
1409778,"location","ca3094f3055388287aa02a20af6c1c25",22
1409779,"currentSavings","0",21
1409779,"location","76bcf9b8de9d3a3ba69aed542f00d770",18
1409780,"currentSavings","3",24
1409780,"location","141c3ffedc2e23e6cdfb31a456bed268",21
1409781,"currentSavings","4",24
1409781,"location","cca71ff818bc73b972a818cafb2ae4ea",21
1409782,"currentSavings","5",24
1409782,"location","c58b3602bbcd6ed3b777d13c5a215d23",21
1409783,"currentSavings","3",23
1409783,"location","fc3b60165411bb4ca7b0f03fecc0cdb5",20
1409784,"currentSavings","3",24
1409784,"location","dfb7e9e01611286e8477d8df43eaebc6",21
1409785,"currentSavings","4",23
1409785,"location","6ca3f7acb8ab6c8ff6123d54c83ab844",20
1409786,"currentSavings","3",23
1409786,"location","045a87b60f47f85ee8026ee6feb6876b",20
1409787,"currentSavings","3",23
1409787,"location","ea3fb9221bc639881aaea8d796515fad",20
1409788,"currentSavings","2",24
1409788,"location","4111a04b7bd9fd81883144024da3b13c",21
1409789,"currentSavings","0",22
1409789,"location","1a9a37b0b3961d71aefef33303574edf",19
1409790,"currentSavings","3",22
1409790,"location","501fe32ad8686901bb423ede39d6ce04",19
1409791,"currentSavings","1",24
1409791,"location","4f404249dc5d0f40ae169265f7a67b0a",21
1409792,"currentSavings","0",23
1409792,"location","80e8ba388b77403cd9dd088151b1084f",20
1409793,"currentSavings","1",23
1409793,"location","96b0548661234c39ac2a02872f8cfcb2",20
1409794,"currentSavings","0",23
1409794,"location","4c600d3d9e5cd9e6899732fab33cbccd",20
1409795,"currentSavings","2",23
1409795,"location","3761fc9511350dd3285c6238ea7a9674",20
1409796,"currentSavings","2",23
1409796,"location","47a435a92e85fb6c9acebc449a3bfb6a",20
1409797,"currentSavings","3",23
1409797,"location","db20613d4556a700b9a55120254dfa1b",20
1409798,"currentSavings","3",22
1409798,"location","5262e273e187ad656c9f314c53ca5182",19
1409799,"currentSavings","4",25
1409799,"location","924386c0f19fd05b90b53a5d4c2e65c5",22
1409800,"currentSavings","2",21
1409800,"location","5f38506e1ff65db7ecfd5d2086402935",18
1409801,"currentSavings","3",25
1409801,"location","f22db1416df1a540bc3869f48ce68996",22
1409802,"currentSavings","2",24
1409802,"location","c4814db06b0e72795dd9292bc8bdae03",21
1409803,"currentSavings","3",25
1409803,"location","2f411f0a9b8ed37e431aaca45b5aa1ca",22
1409804,"currentSavings","2",22
1409804,"location","2689d22bdf6b0bac6cf64dbd9cc3f8f6",19
1409805,"currentSavings","3",25
1409805,"location","e78baa1ce9b86173c8d5f876a00e64e5",22
1409806,"currentSavings","0",25
1409806,"location","9259551918ca646cfa759a8c5fb599e5",22
1409807,"currentSavings","0",23
1409807,"location","654c51f54efcbba70532f92367e9ed75",20
1409808,"currentSavings","2",25
1409808,"location","98265d270342ac37d9b2e6f90f648601",22
1409809,"currentSavings","3",24
1409809,"location","0b14d35e92f96497d0cabd0ebe9ea566",21
1409810,"currentSavings","3",25
1409810,"location","5ad73b73b934d213e6c8c4b9defeb5be",22
1409811,"currentSavings","4",23
1409811,"location","717d08a84121310b4393bb0f398377e0",20
1409812,"currentSavings","3",22
1409812,"location","cd0cf300399ab394be7892d2048f7898",19
1409813,"currentSavings","4",23
1409813,"location","918d7bb1511467b8c966fc83f2a8dd4a",20
1409814,"currentSavings","3",23
1409814,"location","c05f8067f8dd9d03c0ef6db29da12d18",20
1409815,"currentSavings","3",23
1409815,"location","1c3ba574dd5d0b83446d360ccb8f41b8",20
1409816,"currentSavings","4",24
1409816,"location","a675cdaaaea6d970edf507f9716e5227",21
1409817,"currentSavings","2",23
1409817,"location","6602aa0b985afb4059ebbebf05e46d76",20
1409818,"currentSavings","4",23
1409818,"location","448eef665e17d4284741fb76ac4e7eea",20
1409819,"currentSavings","0",25
1409819,"location","8bdfeabbda4ba0e8a59f78531e187550",22
1409820,"currentSavings","2",24
1409820,"location","deee792bbdc227183f4ec6bbecef8bb2",21
1409821,"currentSavings","3",22
1409821,"location","42e48dffac7c80798ae435772756f026",19
1409822,"currentSavings","0",26
1409822,"location","a62f1a3185f18d39a7b823f94ddea28a",23
1409823,"currentSavings","1",23
1409823,"location","73835d50763e540bb9f3d888451aec23",20
1409824,"currentSavings","0",25
1409824,"location","7cef32cc6eb38eef94057388ed0b4748",22
1409825,"currentSavings","0",22
1409825,"location","13399d0c5bcad0de57e99b5a74f30247",19
1409826,"currentSavings","4",27
1409826,"location","88367a30bee61f6c644c4ffc134e33f1",24
1409827,"currentSavings","3",23
1409827,"location","ca9a5ec5cfeb45ca486bc1ec9deb96fc",20
1409828,"currentSavings","4",23
1409828,"location","ce7c0dcb707083a5953857be0416db44",20
1409829,"currentSavings","4",24
1409829,"location","3af1c3da98c65277781b9a92e2f1d4c8",21
1409830,"currentSavings","3",25
1409830,"location","2f9fe1e3d5d2749628ccbd9e7d3f377b",22
1409831,"currentSavings","3",23
1409831,"location","fae638868c63f0bc5f9e26b95b828049",20
1409832,"currentSavings","4",25
1409832,"location","1e133156163737d12d15232b87874339",22
1409833,"currentSavings","3",26
1409833,"location","8ed6f78402d6f89c594bd1153eb6cacf",23
1409834,"currentSavings","3",23
1409834,"location","b3b34ad981273adad88546e295a0ff21",20
1409835,"currentSavings","4",23
1409835,"location","b4fda13184e80a58eb1388a0847dfbd5",20
1409836,"currentSavings","3",25
1409836,"location","db9114f76c9f0652a28415ef4e1ddbbf",22
1409837,"currentSavings","3",25
1409837,"location","a02220f2e07341451b6d20b9a83ed8ff",22
1409838,"currentSavings","4",23
1409838,"location","86386f474e7ff81bec537b5f92c4bc98",20
1409839,"currentSavings","4",22
1409839,"location","5b8c74c24d308531278503e53a44ed09",19
1409840,"currentSavings","2",25
1409840,"location","e8da6d326d9dd901bce129d5bcdfde63",22
1409841,"currentSavings","3",24
1409841,"location","974e2945a18e0bfb8e3aa8becac3e65c",21
1409842,"currentSavings","3",26
1409842,"location","77529156285dd3c81748b9da3671a9a1",23
1409843,"currentSavings","4",24
1409843,"location","00d7b8bb939f3cdd100093f8ad28c344",21
1409844,"currentSavings","1",25
1409844,"location","1fcd4d0ad75c6f5c4c313118ab39ee3a",22
1409845,"currentSavings","4",23
1409845,"location","b8c1ca2bded145de5e4533ae4f9b3b35",20
1409846,"currentSavings","0",22
1409846,"location","d8fe2a2843ad75da9dafcf6736f33f50",19
1409847,"currentSavings","2",24
1409847,"location","e05a3fcccc98237091f383f034643283",21
1409848,"currentSavings","2",23
1409848,"location","a70d7480f16e549c95a052a53d2de156",20
1409849,"currentSavings","4",24
1409849,"location","d5e390212ea61535b492b740102df78a",21
1409850,"currentSavings","0",23
1409850,"location","2e400a73fc6ec8cf7ac47e37888f8feb",20
1409851,"currentSavings","4",22
1409851,"location","b4d1b83d321a8cd9f6e8d98cfdfb1f75",19
1409852,"currentSavings","4",25
1409852,"location","69a278df0e948bfa4fdfcfcbda822c73",22
1409853,"currentSavings","2",24
1409853,"location","abe2085936f468a6fe59e3e75aa5d596",21
1409854,"currentSavings","1",22
1409854,"location","6780cd4967862db778f3c1adc4ee8191",19
1409855,"currentSavings","0",24
1409855,"location","3ed04566f48e11e95e23ee0c33c58957",21
1409856,"currentSavings","2",23
1409856,"location","cd6d6051fcceca7c939236205f123b9f",20
1409857,"currentSavings","3",23
1409857,"location","ba3c5e7b68dbdb900c4ee701df6cd6b5",20
1409858,"currentSavings","4",24
1409858,"location","d80f8d2f11bbd1a8ab728b02fa3cd66a",21
1409859,"currentSavings","1",24
1409859,"location","cf3dd1db97cb7c98de2d9b5b3cdd86df",21
1409860,"currentSavings","4",22
1409860,"location","ea3fb9221bc639881aaea8d796515fad",19
1409861,"currentSavings","4",23
1409861,"location","e5b9f5bf64efb0aac1c0530df7b26150",20
1409862,"currentSavings","1",25
1409862,"location","f382edd9da37172d99db506ce5375bc3",22
1409863,"currentSavings","0",23
1409863,"location","2eb753bc4309feb447bf83702dc4d8a1",20
1409864,"currentSavings","2",23
1409864,"location","0a493462a837c58e3ea2f335d211f38f",20
1409865,"currentSavings","3",24
1409865,"location","7a19195f6617149d2a4510671ea5e318",21
1409866,"currentSavings","4",23
1409866,"location","3af1c3da98c65277781b9a92e2f1d4c8",20
1409867,"currentSavings","0",24
1409867,"location","60dfd04289ecf518443e02289a0cd633",21
1409868,"currentSavings","3",24
1409868,"location","b83a52c035258ed43d787106b1765e35",21
1409869,"currentSavings","4",24
1409869,"location","1c7addefad25c798c1ff7f0c1c338f2c",21
1409870,"currentSavings","2",25
1409870,"location","b957f75fcca18a8be0e79c1308389fb0",22
1409871,"currentSavings","1",23
1409871,"location","a184b51c3c0a59aa77a732e688445eaa",20
1409872,"currentSavings","3",24
1409872,"location","10bc43c3b183653c2d26236c6c225d38",21
1409873,"currentSavings","1",24
1409873,"location","1e81285f8a20c333002a35aaec157225",21
1409874,"currentSavings","2",24
1409874,"location","b47fd2079be41e4a37da37d49e08769f",21
1409875,"currentSavings","0",25
1409875,"location","07d8124ba110a5ed11260cdac4fa2022",22
1409876,"currentSavings","0",24
1409876,"location","7a04fdcf6f0e51992c2dfd7cfd3e99aa",21
1409877,"currentSavings","3",23
1409877,"location","b0d27a96830a31567e231774445b7e16",20
1409878,"currentSavings","3",23
1409878,"location","371d25d024755d6e87bbc2880e592a65",20
1409879,"currentSavings","5",24
1409879,"location","1da90119b6dc29eb0d76093123046738",21
1409880,"currentSavings","5",25
1409880,"location","8c4fcd64d8c6e62de9d8496a0b7c33f8",22
1409881,"currentSavings","2",23
1409881,"location","ea4617226119a78dda076158cbaef41d",20
1409882,"currentSavings","3",24
1409882,"location","dc6de40a3234b6d2d73e97e359d3b2fe",21
1409883,"currentSavings","3",22
1409883,"location","90e28e9640702d0120b0fa38f61c4c42",19
1409884,"currentSavings","3",23
1409884,"location","47af10edfc4c96329531345635a4baa9",20
1409885,"currentSavings","4",24
1409885,"location","81f91231b26a935397761e0db4e76aa6",21
1409886,"currentSavings","3",24
1409886,"location","96f3151405af075f554dd12d25cfbcbf",21
1409887,"currentSavings","2",23
